module,type,name,res_id,src,value,comments
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_account_position_id,Fiscal Position,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_name,Fiscal Position,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_tax_position_id,Fiscal Position,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_tax_template_position_id,Fiscal Position,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_fiscal_position_id,Fiscal Position,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_report_fiscal_position_id,Fiscal Position,,
account,model,"ir.model.fields,field_description",account.field_res_partner_property_account_position_id,Fiscal Position,,
account,model,"ir.model.fields,field_description",account.field_res_users_property_account_position_id,Fiscal Position,,
account,model,"ir.ui.view,arch_db",account.view_account_position_form,Fiscal Position,,
account,model,"ir.ui.view,arch_db",account.view_account_position_template_search,Fiscal Position,,
account,model,"ir.ui.view,arch_db",account.view_account_position_template_tree,Fiscal Position,,
account,model,"ir.ui.view,arch_db",account.view_account_position_tree,Fiscal Position,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_template_name,Fiscal Position Template,,
account,model,"ir.ui.view,arch_db",account.view_account_position_template_form,Fiscal Position Template,,
account,model,"ir.ui.view,arch_db",account.view_account_position_template_search,Fiscal Position Template,,
account,model,"ir.actions.act_window,name",account.action_account_fiscal_position_form,Fiscal Positions,,
account,model,"ir.ui.menu,name",account.menu_action_account_fiscal_position_form,Fiscal Positions,,
account,model,"ir.ui.view,arch_db",account.view_account_config_settings,Fiscal Year,,
account,model,"ir.ui.view,arch_db",account.view_account_config_settings,Fiscal Year Last Day,,
account,model,"ir.model.fields,field_description",account.field_account_config_settings_fiscalyear_last_day,Fiscalyear last day,,
account,model,"ir.model.fields,field_description",account.field_res_company_fiscalyear_last_day,Fiscalyear last day,,
account,model,"ir.model.fields,field_description",account.field_account_config_settings_fiscalyear_last_month,Fiscalyear last month,,
account,model,"ir.model.fields,field_description",account.field_res_company_fiscalyear_last_month,Fiscalyear last month,,
account,selection,"account.reconcile.model,amount_type",0,Fixed,,
account,selection,"account.reconcile.model,second_amount_type",0,Fixed,,
account,selection,"account.reconcile.model.template,amount_type",0,Fixed,,
account,selection,"account.reconcile.model.template,second_amount_type",0,Fixed,,
account,selection,"account.tax,amount_type",0,Fixed,,
account,selection,"account.tax.template,amount_type",0,Fixed,,
account,selection,"account.payment.term.line,value",0,Fixed Amount,,
account,model,"account.account.type,name",account.data_account_type_fixed_assets,Fixed Assets,,
account,model,"ir.model.fields,help",account.field_account_reconcile_model_amount,"Fixed amount will count as a debit if it is negative, as a credit if it is positive.",,
account,model,"ir.model.fields,help",account.field_account_reconcile_model_second_amount,"Fixed amount will count as a debit if it is negative, as a credit if it is positive.",,
account,model,"ir.model.fields,help",account.field_account_reconcile_model_template_amount,"Fixed amount will count as a debit if it is negative, as a credit if it is positive.",,
account,model,"ir.model.fields,help",account.field_account_reconcile_model_template_second_amount,"Fixed amount will count as a debit if it is negative, as a credit if it is positive.",,
account,model,"ir.model.fields,help",account.field_account_financial_report_sign,"For accounts that are typically more debited than credited and that you would like to print as negative amounts in your reports, you should reverse the sign of the balance; e.g.: Expense account. The same applies for accounts that are typically more credited than debited and that you would like to print as positive amounts in your reports; e.g.: Income account.",,
account,model,"ir.model.fields,help",account.field_account_payment_term_line_value_amount,For percent enter a ratio between 0-100.,,
account,model,"ir.ui.view,arch_db",account.account_planner,"For the Odoo Team,<br/>
                            Fabien Pinckaers, Founder",,
account,model,"ir.model.fields,help",account.field_account_account_currency_id,Forces all moves for this account to have this account currency.,,
account,model,"ir.model.fields,help",account.field_account_account_template_currency_id,Forces all moves for this account to have this secondary currency.,,
account,model,"ir.model.fields,help",account.field_account_bank_accounts_wizard_currency_id,Forces all moves for this account to have this secondary currency.,,
account,code,addons/account/report/account_aged_partner_balance.py,201,"Form content is missing, this report cannot be printed.",,
account,code,addons/account/report/account_balance.py,64,"Form content is missing, this report cannot be printed.",,
account,code,addons/account/report/account_general_ledger.py,114,"Form content is missing, this report cannot be printed.",,
account,code,addons/account/report/account_journal.py,100,"Form content is missing, this report cannot be printed.",,
account,code,addons/account/report/account_partner_ledger.py,74,"Form content is missing, this report cannot be printed.",,
account,code,addons/account/report/account_report_financial.py,149,"Form content is missing, this report cannot be printed.",,
account,code,addons/account/models/account_invoice.py,81,Free Reference,,
account,model,"ir.ui.view,arch_db",account.view_account_move_line_filter,From Payable accounts,,
account,model,"ir.ui.view,arch_db",account.view_account_move_line_filter,From Receivable accounts,,
account,model,"ir.actions.act_window,help",account.action_account_invoice_report_all_supp,"From this report, you can have an overview of the amount invoiced from your vendors. The search tool can also be used to personalise your Invoices reports and so, match this analysis to your needs.",,
account,model,"ir.actions.act_window,help",account.action_account_invoice_report_all,"From this report, you can have an overview of the amount invoiced to your customers. The search tool can also be used to personalise your Invoices reports and so, match this analysis to your needs.",,
account,model,"ir.model,name",account.model_account_full_reconcile,Full Reconcile,,
account,model,"ir.model.fields,field_description",account.field_account_partial_reconcile_full_reconcile_id,Full Reconcile,,
account,model,"ir.model.fields,field_description",account.field_account_config_settings_module_account_accountant,"Full accounting features: journals, legal statements, chart of accounts, etc.",,
account,code,addons/account/models/account_journal_dashboard.py,103,Future,,
account,model,"ir.ui.view,arch_db",account.view_account_form,GROSS PROFIT,,
account,model,"ir.model.fields,field_description",account.field_account_chart_template_income_currency_exchange_account_id,Gain Exchange Rate Account,,
account,model,"ir.model.fields,field_description",account.field_res_company_income_currency_exchange_account_id,Gain Exchange Rate Account,,
account,model,"ir.ui.view,arch_db",account.view_move_line_form2,General Information,,
account,model,"ir.actions.act_window,name",account.action_account_general_ledger_menu,General Ledger,,
account,model,"ir.actions.report.xml,name",account.action_report_general_ledger,General Ledger,,
account,model,"ir.ui.menu,name",account.menu_general_ledger,General Ledger,,
account,model,"ir.model,name",account.model_account_report_general_ledger,General Ledger Report,,
account,model,"ir.model.fields,help",account.field_account_config_settings_module_account_tax_cash_basis,Generate tax cash basis entrie when reconciliating entries,,
account,model,"ir.model.fields,field_description",account.field_account_config_settings_module_account_reports,Get dynamic accounting reports,,
account,model,"ir.ui.view,arch_db",account.account_planner,Get started,,
account,model,"ir.model.fields,help",account.field_account_config_settings_module_account_plaid,"Get your bank statements from you bank and import them through plaid.com.
-This installs the module account_plaid.",,
account,model,"ir.model.fields,help",account.field_account_config_settings_module_account_bank_statement_import_csv,"Get your bank statements from your bank and import them in Odoo in the .CSV format.
-This installs the module account_bank_statement_import_csv.",,
account,model,"ir.model.fields,help",account.field_account_config_settings_module_account_bank_statement_import_ofx,"Get your bank statements from your bank and import them in Odoo in the .OFX format.
-This installs the module account_bank_statement_import_ofx.",,
account,model,"ir.model.fields,help",account.field_account_config_settings_module_account_bank_statement_import_qif,"Get your bank statements from your bank and import them in Odoo in the .QIF format.
-This installs the module account_bank_statement_import_qif.",,
account,model,"ir.model.fields,help",account.field_account_config_settings_module_account_yodlee,"Get your bank statements from your bank and import them through yodlee.com.
-This installs the module account_yodlee.",,
account,model,"ir.model.fields,help",account.field_account_invoice_line_sequence,Gives the sequence of this line when displaying the invoice.,,
account,model,"ir.model.fields,help",account.field_account_bank_statement_line_sequence,Gives the sequence order when displaying a list of bank statement lines.,,
account,model,"ir.model.fields,help",account.field_account_invoice_tax_sequence,Gives the sequence order when displaying a list of invoice tax.,,
account,model,"ir.model.fields,help",account.field_account_payment_term_line_sequence,Gives the sequence order when displaying a list of payment term lines.,,
account,code,addons/account/static/src/xml/account_reconciliation.xml,226,Go to bank statements,,openerp-web
account,code,addons/account/models/account_invoice.py,480,Go to the configuration panel,,
account,selection,"res.partner,trust",0,Good Debtor,,
account,code,addons/account/static/src/xml/account_reconciliation.xml,205,Good Job!,,openerp-web
account,code,addons/account/static/src/xml/account_reconciliation.xml,321,Good Job!,,openerp-web
account,code,addons/account/static/src/xml/account_reconciliation.xml,328,Good Job!,,openerp-web
account,model,"ir.model.fields,field_description",account.field_account_invoice_report_weight,Gross Weight,,
account,model,"ir.ui.view,arch_db",account.view_account_chart_template_seacrh,Group By,,
account,model,"ir.ui.view,arch_db",account.view_account_financial_report_search,Group By,,
account,model,"ir.ui.view,arch_db",account.view_account_invoice_filter,Group By,,
account,model,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Group By,,
account,model,"ir.ui.view,arch_db",account.view_account_move_filter,Group By,,
account,model,"ir.ui.view,arch_db",account.view_account_move_line_filter,Group By,,
account,model,"ir.ui.view,arch_db",account.view_account_search,Group By,,
account,model,"ir.ui.view,arch_db",account.view_account_tax_search,Group By,,
account,model,"ir.ui.view,arch_db",account.view_account_template_search,Group By,,
account,model,"ir.ui.view,arch_db",account.view_bank_statement_search,Group By,,
account,model,"ir.model.fields,field_description",account.field_account_journal_group_invoice_lines,Group Invoice Lines,,
account,selection,"account.tax,amount_type",0,Group of Taxes,,
account,selection,"account.tax.template,amount_type",0,Group of Taxes,,
account,model,"ir.model.fields,field_description",account.field_account_config_settings_has_default_company,Has default company,,
account,model,"ir.model.fields,field_description",account.field_account_payment_has_invoices,Has invoices,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_has_outstanding,Has outstanding,,
account,model,"ir.model.fields,field_description",account.field_res_partner_has_unreconciled_entries,Has unreconciled entries,,
account,model,"ir.model.fields,field_description",account.field_res_users_has_unreconciled_entries,Has unreconciled entries,,
account,model,"ir.model.fields,field_description",account.field_account_abstract_payment_hide_payment_method,Hide payment method,,
account,model,"ir.model.fields,field_description",account.field_account_payment_hide_payment_method,Hide payment method,,
account,model,"ir.model.fields,field_description",account.field_account_register_payments_hide_payment_method,Hide payment method,,
account,model,"ir.ui.view,arch_db",account.view_account_form,How account type affects your reports?,,
account,model,"ir.model.fields,field_description",account.field_account_abstract_payment_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_account_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_account_tag_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_account_template_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_account_type_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_aged_trial_balance_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_balance_report_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_bank_accounts_wizard_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_bank_statement_cashbox_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_bank_statement_closebalance_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_bank_statement_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_bank_statement_line_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_cashbox_line_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_chart_template_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_common_account_report_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_common_journal_report_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_common_partner_report_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_common_report_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_config_settings_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_financial_report_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_account_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_account_template_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_tax_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_tax_template_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_template_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_full_reconcile_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_cancel_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_confirm_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_line_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_refund_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_report_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_tax_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_journal_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_move_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_move_line_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_move_line_reconcile_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_move_line_reconcile_writeoff_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_move_reversal_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_partial_reconcile_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_payment_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_payment_method_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_payment_term_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_payment_term_line_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_print_journal_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_reconcile_model_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_reconcile_model_template_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_register_payments_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_report_general_ledger_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_report_partner_ledger_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_tax_group_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_tax_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_tax_template_id,ID,,
account,model,"ir.model.fields,field_description",account.field_account_unreconcile_id,ID,,
account,model,"ir.model.fields,field_description",account.field_accounting_report_id,ID,,
account,model,"ir.model.fields,field_description",account.field_cash_box_in_id,ID,,
account,model,"ir.model.fields,field_description",account.field_cash_box_out_id,ID,,
account,model,"ir.model.fields,field_description",account.field_report_account_report_agedpartnerbalance_id,ID,,
account,model,"ir.model.fields,field_description",account.field_report_account_report_financial_id,ID,,
account,model,"ir.model.fields,field_description",account.field_report_account_report_generalledger_id,ID,,
account,model,"ir.model.fields,field_description",account.field_report_account_report_journal_id,ID,,
account,model,"ir.model.fields,field_description",account.field_report_account_report_overdue_id,ID,,
account,model,"ir.model.fields,field_description",account.field_report_account_report_partnerledger_id,ID,,
account,model,"ir.model.fields,field_description",account.field_report_account_report_trialbalance_id,ID,,
account,model,"ir.model.fields,field_description",account.field_tax_adjustments_wizard_id,ID,,
account,model,"ir.model.fields,field_description",account.field_validate_account_move_id,ID,,
account,model,"ir.model.fields,field_description",account.field_wizard_multi_charts_accounts_id,ID,,
account,code,addons/account/models/chart_template.py,182,INV,,
account,code,addons/account/models/account_bank_statement.py,389,"If ""Amount Currency"" is specified, then ""Amount"" must be as well.",,
account,model,"ir.model.fields,help",account.field_account_account_template_nocreate,"If checked, the new chart of accounts will not contain this by default.",,
account,model,"ir.model.fields,help",account.field_account_move_reversal_journal_id,"If empty, uses the journal of the journal entry to be reversed.",,
account,model,"ir.model.fields,help",account.field_account_tax_include_base_amount,"If set, taxes which are computed after this one will be computed based on the price tax included.",,
account,model,"ir.model.fields,help",account.field_account_tax_template_include_base_amount,"If set, taxes which are computed after this one will be computed based on the price tax included.",,
account,model,"ir.model.fields,help",account.field_account_tax_analytic,"If set, the amount computed by this tax will be assigned to the same analytic account as the invoice line (if any)",,
account,model,"ir.model.fields,help",account.field_account_tax_template_analytic,"If set, the amount computed by this tax will be assigned to the same analytic account as the invoice line (if any)",,
account,model,"ir.model.fields,help",account.field_account_payment_term_active,"If the active field is set to False, it will allow you to hide the payment term without removing it.",,
account,model,"ir.model.fields,help",account.field_account_journal_group_invoice_lines,"If this box is checked, the system will try to group the accounting lines when generating them from invoices.",,
account,model,"ir.model.fields,help",account.field_account_config_settings_module_account_sepa,"If you check this box, you will be able to register your payment using SEPA.
-This installs the module account_sepa.",,
account,model,"ir.model.fields,help",account.field_account_config_settings_module_account_accountant,"If you do not check this box, you will be able to do invoicing & payments,
             but not accounting (Journal Items, Chart of  Accounts, ...)",,
account,model,"ir.ui.view,arch_db",account.account_planner,"If you have less than 200 contacts, we recommend you
                                        create them manually.",,
account,model,"ir.model.fields,help",account.field_res_company_tax_calculation_rounding_method,"If you select 'Round per Line' : for each tax, the tax amount will first be computed and rounded for each PO/SO/invoice line and then these rounded amounts will be summed, leading to the total amount for that tax. If you select 'Round Globally': for each tax, the tax amount will be computed for each PO/SO/invoice line, then these amounts will be summed and eventually this total tax amount will be rounded. If you sell with tax included, you should choose 'Round per line' because you certainly want the sum of your tax-included line subtotals to be equal to the total amount with taxes.",,
account,model,"ir.model.fields,help",account.field_account_config_settings_tax_calculation_rounding_method,"If you select 'Round per line' : for each tax, the tax amount will first be
             computed and rounded for each PO/SO/invoice line and then these rounded amounts will be summed,
             leading to the total amount for that tax. If you select 'Round globally': for each tax,
             the tax amount will be computed for each PO/SO/invoice line, then these amounts will be
             summed and eventually this total tax amount will be rounded. If you sell with tax included,
             you should choose 'Round per line' because you certainly want the sum of your tax-included line
             subtotals to be equal to the total amount with taxes.",,
account,model,"ir.model.fields,help",account.field_account_report_general_ledger_initial_balance,"If you selected date, this field allow you to add a row to display the amount of debit/credit/balance that precedes the filter you've set.",,
account,model,"ir.ui.view,arch_db",account.account_unreconcile_view,"If you unreconcile transactions, you must also verify all the actions that are linked to those transactions because they will not be disabled",,
account,model,"ir.model.fields,help",account.field_account_invoice_payment_term_id,"If you use payment terms, the due date will be computed automatically at the generation of accounting entries. If you keep the payment term and the due date empty, it means direct payment. The payment term may compute several due dates, for example 50% now, 50% in one month.",,
account,model,"ir.model.fields,help",account.field_account_invoice_date_due,"If you use payment terms, the due date will be computed automatically at the generation of accounting entries. The payment term may compute several due dates, for example 50% now and 50% in one month, but if you want to force a due date, make sure that the payment term is not set on the invoice. If you keep the payment term and the due date empty, it means direct payment.",,
account,model,"ir.ui.view,arch_db",account.account_planner,"If you want to be able to send customer statements from Odoo, you must:",,
account,model,"ir.ui.view,arch_db",account.account_planner,"If you want to be able to send your customers their statements 
                        from Odoo, you first need to record all outstanding transactions 
                        in the payable and receivable accounts. These would be invoices 
                        that have not been paid or payments that have not been reconciled.",,
account,model,"ir.ui.view,arch_db",account.account_planner,If you want to do it yourself:,,
account,model,"account.payment.term,name",account.account_payment_term_immediate,Immediate Payment,,
account,model,"ir.model.fields,field_description",account.field_account_config_settings_module_account_bank_statement_import_qif,Import .qif files,,
account,model,"ir.model.fields,field_description",account.field_account_config_settings_module_account_bank_statement_import_csv,Import in .csv format,,
account,model,"ir.model.fields,field_description",account.field_account_config_settings_module_account_bank_statement_import_ofx,Import in .ofx format,,
account,model,"ir.ui.view,arch_db",account.account_planner,"Import using the ""Import"" button on the top left corner of",,
account,model,"ir.ui.view,arch_db",account.account_planner,"Importing your statements in via a supported file format (QIF, OFX, CODA or CSV format)",,
account,model,"ir.ui.view,arch_db",account.account_planner,"In Odoo,",,
account,code,addons/account/models/account_bank_statement.py,409,"In order to delete a bank statement line, you must first cancel it to delete related journal items.",,
account,code,addons/account/models/account_bank_statement.py,192,"In order to delete a bank statement, you must first cancel it to delete related journal items.",,
account,code,addons/account/models/account_payment.py,130,"In order to pay multiple invoices at once, they must belong to the same commercial partner.",,
account,code,addons/account/models/account_payment.py,134,"In order to pay multiple invoices at once, they must use the same currency.",,
account,model,"ir.ui.view,arch_db",account.account_planner,"In your old accounting software, print a trial balance",,
account,selection,"account.payment.method,payment_type",0,Inbound,,
account,model,"ir.model.fields,field_description",account.field_account_report_general_ledger_initial_balance,Include Initial Balances,,
account,model,"ir.model.fields,field_description",account.field_account_tax_analytic,Include in Analytic Cost,,
account,model,"ir.model.fields,field_description",account.field_account_tax_price_include,Included in Price,,
account,model,"ir.model.fields,field_description",account.field_account_tax_template_price_include,Included in Price,,
account,model,"account.account.type,name",account.data_account_type_revenue,Income,,
account,model,"account.financial.report,name",account.account_financial_report_income0,Income,,
account,model,"ir.ui.view,arch_db",account.view_account_form,Income,,
account,model,"ir.model.fields,field_description",account.field_product_category_property_account_income_categ_id,Income Account,,
account,model,"ir.model.fields,field_description",account.field_product_product_property_account_income_id,Income Account,,
account,model,"ir.model.fields,field_description",account.field_product_template_property_account_income_id,Income Account,,
account,model,"ir.ui.view,arch_db",account.view_account_chart_template_seacrh,Income Account,,
account,model,"ir.model.fields,field_description",account.field_account_chart_template_property_account_income_id,Income Account on Product Template,,
account,code,addons/account/static/src/js/account_reconciliation_widgets.js,1817,Incorrect Operation,,openerp-web
account,model,"ir.ui.view,arch_db",account.view_move_line_form,Information,,
account,model,"ir.ui.view,arch_db",account.view_move_line_form2,Information,,
account,model,"ir.ui.view,arch_db",account.account_move_line_reconcile_writeoff,Information addendum,,
account,model,"ir.model.fields,field_description",account.field_account_chart_template_property_stock_account_input_categ_id,Input Account for Stock Valuation,,
account,model,"ir.model.fields,field_description",account.field_res_company_property_stock_account_input_categ_id,Input Account for Stock Valuation,,
account,model,"ir.ui.view,arch_db",account.account_planner,Install Chart of Account,,
account,model,"ir.ui.view,arch_db",account.view_account_config_settings,Install more chart templates,,
account,model,"ir.model.fields,field_description",account.field_account_config_settings_transfer_account_id,Inter-Banks Transfer Account,,
account,model,"ir.model.fields,field_description",account.field_res_company_transfer_account_id,Inter-Banks Transfer Account,,
account,model,"ir.model.fields,help",account.field_account_chart_template_transfer_account_id,Intermediary account used when moving money from a liquidity account to another,,
account,model,"ir.model.fields,help",account.field_account_config_settings_template_transfer_account_id,Intermediary account used when moving money from a liquidity account to another,,
account,model,"ir.model.fields,help",account.field_account_config_settings_transfer_account_id,Intermediary account used when moving money from a liquidity account to another,,
account,model,"ir.model.fields,help",account.field_res_company_transfer_account_id,Intermediary account used when moving money from a liquidity account to another,,
account,model,"ir.model.fields,help",account.field_wizard_multi_charts_accounts_transfer_account_id,Intermediary account used when moving money from a liquidity account to another,,
account,model,"ir.model.fields,field_description",account.field_account_move_narration,Internal Note,,
account,model,"ir.model.fields,field_description",account.field_account_account_note,Internal Notes,,
account,selection,"account.payment,payment_type",0,Internal Transfer,,
account,model,"ir.ui.view,arch_db",account.account_journal_dashboard_kanban_view,Internal Transfer,,
account,model,"ir.model.fields,field_description",account.field_account_account_internal_type,Internal Type,,
account,model,"ir.ui.view,arch_db",account.view_account_template_form,Internal notes...,,
account,code,addons/account/models/partner.py,45,"Invalid ""Zip Range"", please configure it properly.",,
account,model,"ir.ui.view,arch_db",account.account_planner,Invite Users,,
account,code,addons/account/models/account_invoice.py,971,Invoice,,
account,model,"ir.model,name",account.model_account_invoice,Invoice,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_tax_invoice_id,Invoice,,
account,model,"ir.model.fields,field_description",account.field_res_partner_invoice_warn,Invoice,,
account,model,"ir.model.fields,field_description",account.field_res_users_invoice_warn,Invoice,,
account,model,"ir.ui.view,arch_db",account.account_journal_dashboard_kanban_view,Invoice,,
account,model,"ir.ui.view,arch_db",account.invoice_form,Invoice,,
account,model,"ir.ui.view,arch_db",account.invoice_supplier_tree,Invoice,,
account,model,"ir.ui.view,arch_db",account.invoice_tree,Invoice,,
account,model,"ir.ui.view,arch_db",account.report_invoice_document,Invoice,,
account,model,"ir.ui.view,arch_db",account.view_account_invoice_filter,Invoice,,
account,model,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Invoice,,
account,model,"res.request.link,name",account.req_link_invoice,Invoice,,
account,model,"mail.message.subtype,description",account.mt_invoice_created,Invoice Created,,
account,model,"mail.message.subtype,name",account.mt_invoice_created,Invoice Created,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_date_invoice,Invoice Date,,
account,model,"ir.ui.view,arch_db",account.view_account_invoice_filter,Invoice Date,,
account,model,"ir.model,name",account.model_account_invoice_line,Invoice Line,,
account,model,"ir.ui.view,arch_db",account.view_invoice_line_form,Invoice Line,,
account,model,"ir.ui.view,arch_db",account.view_invoice_line_tree,Invoice Line,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_invoice_line_ids,Invoice Lines,,
account,model,"ir.ui.view,arch_db",account.invoice_form,Invoice Lines,,
account,sql_constraint,account.invoice,0,Invoice Number must be unique per Company!,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_line_invoice_id,Invoice Reference,,
account,model,"ir.model,name",account.model_account_invoice_refund,Invoice Refund,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_report_state,Invoice Status,,
account,model,"ir.model,name",account.model_account_invoice_tax,Invoice Tax,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_refund_invoice_id,Invoice for which this invoice is the refund,,
account,model,"ir.model.fields,field_description",account.field_account_move_line_invoice_id,Invoice id,,
account,code,addons/account/models/account_invoice.py,569,Invoice must be a draft in order to set it to Pro-forma.,,
account,code,addons/account/models/account_invoice.py,549,Invoice must be cancelled in order to reset it to draft.,,
account,code,addons/account/models/account_invoice.py,577,Invoice must be in draft or Pro-forma state in order to validate it.,,
account,code,addons/account/models/account_invoice.py,601,"Invoice must be in draft, Pro-forma or open state in order to be cancelled.",,
account,code,addons/account/models/account_invoice.py,595,Invoice must be paid in order to set it to register payment.,,
account,code,addons/account/models/account_invoice.py,587,Invoice must be validated in order to set it to register payment.,,
account,model,"mail.message.subtype,description",account.mt_invoice_paid,Invoice paid,,
account,code,addons/account/wizard/account_invoice_refund.py,109,Invoice refund,,
account,code,addons/account/models/account_invoice.py,1533,Invoice sent,,
account,model,"mail.message.subtype,description",account.mt_invoice_validated,Invoice validated,,
account,model,"mail.template,report_name",account.email_template_edi_invoice,"Invoice_${(object.number or '').replace('/','_')}_${object.state == 'draft' and 'draft' or ''}",,
account,model,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Invoiced,,
account,model,"ir.actions.act_window,name",account.action_invoice_refund_out_tree,Invoices,,
account,model,"ir.actions.act_window,name",account.action_invoice_tree,Invoices,,
account,model,"ir.actions.report.xml,name",account.account_invoices,Invoices,,
account,model,"ir.model.fields,field_description",account.field_account_payment_invoice_ids,Invoices,,
account,model,"ir.model.fields,field_description",account.field_res_partner_invoice_ids,Invoices,,
account,model,"ir.model.fields,field_description",account.field_res_users_invoice_ids,Invoices,,
account,model,"ir.ui.menu,name",account.menu_action_account_invoice_report_all,Invoices,,
account,model,"ir.ui.view,arch_db",account.account_journal_dashboard_kanban_view,Invoices,,
account,model,"ir.ui.view,arch_db",account.view_account_invoice_filter,Invoices,,
account,model,"ir.ui.view,arch_db",account.view_account_payment_form,Invoices,,
account,model,"ir.ui.view,arch_db",account.view_account_payment_graph,Invoices,,
account,model,"ir.ui.view,arch_db",account.view_invoice_graph,Invoices,,
account,model,"ir.ui.view,arch_db",account.view_invoice_line_calendar,Invoices,,
account,model,"ir.ui.view,arch_db",account.view_invoice_pivot,Invoices,,
account,code,addons/account/static/src/js/account_reconciliation_widgets.js,2134,Invoices & Payments Matching,,openerp-web
account,model,"ir.actions.act_window,name",account.action_account_invoice_report_all,Invoices Analysis,,
account,model,"ir.actions.act_window,name",account.action_account_invoice_report_all_supp,Invoices Analysis,,
account,model,"ir.ui.view,arch_db",account.account_journal_dashboard_kanban_view,Invoices Analysis,,
account,model,"ir.ui.view,arch_db",account.view_account_invoice_report_graph,Invoices Analysis,,
account,model,"ir.ui.view,arch_db",account.view_account_invoice_report_pivot,Invoices Analysis,,
account,model,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Invoices Analysis,,
account,model,"ir.model,name",account.model_account_invoice_report,Invoices Statistics,,
account,code,addons/account/models/account_journal_dashboard.py,173,Invoices owed to you,,
account,model,"ir.ui.view,arch_db",account.account_journal_dashboard_kanban_view,Invoices to validate,,
